NPDES_ID,YEARQTR,HLRNC,NUME90Q,NUMCVDT,NUMSVCD,NUMPSCH,NUMD8090Q
AK0020630,20104,W,0,0,0,0,17
AK0020630,20111,W,0,0,0,0,13
AK0020630,20112,W,0,0,0,0,0
AK0020648,20043,W,0,0,0,0,0
AK0020648,20051, ,6,0,0,0,0
AK0020648,20052,W,6,0,0,0,0
AK0020648,20053,W,5,0,0,1,0
AK0020648,20054,W,9,0,0,2,0
AK0020648,20061,W,9,0,0,3,0
AK0020648,20062,W,7,0,0,4,0
AK0020648,20063,T,9,0,0,5,3
AK0020648,20064,T,9,0,0,9,0
AK0020648,20071,T,9,0,0,6,0
AK0020648,20072,T,11,0,0,6,0
AK0020648,20073,T,7,0,0,7,2
AK0020648,20074,T,0,0,0,8,0
AK0020648,20081,N,0,0,0,9,0
AK0020648,20082,N,2,0,0,10,0
AK0020648,20083,N,1,0,0,11,0
AK0020648,20084,N,1,0,0,12,0
AK0020648,20091,N,0,0,0,13,0
AK0020648,20092,N,1,0,0,13,0
AK0020648,20093,N,1,0,0,14,0
AK0020648,20094,N,0,0,0,15,0
AK0020648,20101,N,1,0,0,16,1
AK0020648,20102,N,1,0,0,16,0
AK0020648,20103,N,0,0,0,16,0
AK0020648,20104,N,0,0,0,16,0
AK0020648,20111,N,0,0,0,16,0
AK0020648,20112,N,0,0,0,16,0
AK0020648,20113,N,0,0,0,16,0
AK0020648,20114,N,1,0,0,16,0
AK0020648,20121,N,0,0,0,16,0
AK0020648,20122,N,1,0,0,16,0
AK0020648,20123,N,0,0,0,16,0
AK0020648,20124,N,0,0,0,16,0
AK0020648,20131,N,0,0,0,16,0
AK0020648,20132,N,0,0,0,16,0
AK0020648,20133,N,0,0,0,16,0
AK0020648,20134,N,0,0,0,16,0
AK0020648,20141,N,0,0,0,16,0
AK0020648,20142,N,1,0,0,16,0
AK0020648,20143,N,0,0,0,16,0
AK0020648,20144,N,0,0,0,16,0
AK0020648,20151,N,2,0,0,16,0
AK0020648,20152,N,0,0,0,16,0
AK0020648,20153,N,1,0,0,16,2
AK0020648,20154,N,1,0,0,16,0
AK0020648,20161,N,1,0,0,16,0
AK0020648,20162,N,0,0,0,16,0
AK0020648,20163,N,0,0,0,16,0
AK0020648,20164,N,0,0,0,16,0
AK0020648,20171,N,1,0,0,16,0
AK0020648,20172, ,1,0,0,16,0
AK0020648,20173,N,1,0,0,16,0
AK0020648,20174,N,0,0,0,16,0
AK0020648,20181,N,0,0,0,16,0
AK0020648,20182,N,0,0,0,16,0
AK0020648,20183,N,0,0,1,16,0
AK0020648,20184,N,0,0,1,16,0
AK0020648,20191,N,0,0,1,16,0
AK0020648,20192,N,0,0,1,16,1
AK0020648,20193,N,0,0,2,16,0
AK0020648,20194,N,1,0,1,16,0
AK0020648,20201,N,1,0,1,16,0
AK0020648,20202,N,0,0,1,16,0
AK0020648,20203,N,0,0,1,16,9
AK0020648,20204,N,0,0,1,16,0
AK0020648,20211,N,0,0,1,16,17
AK0020648,20212,N,0,0,1,16,12
AK0020648,20213,N,1,0,0,16,0
AK0020648,20214,N,0,0,0,16,0
AK0020648,20221,N,2,0,0,16,0
AK0020648,20222,N,0,0,0,16,0
AK0020648,20223,N,0,0,0,16,0
AK0020648,20224,R,1,0,0,16,0
AK0020648,20231,V,1,0,0,0,0
AK0020648,20233,V,1,0,0,0,0
AK0020648,20241,V,2,0,0,0,0
AK0020648,20242,N,2,0,0,0,3
AK0020648,20243,R,2,0,0,0,0
AK0020648,20244,V,2,0,0,0,0
AK0020648,20251,V,1,0,0,0,0
AK0020648,20252,V,2,0,0,0,0
AK0020907,20042, ,0,0,0,0,12
AK0020907,20043,W,0,0,0,0,12
AK0020907,20044,W,0,0,0,0,0
AK0020907,20051,W,0,0,0,0,0
AK0020907,20052,W,0,0,0,0,0
AK0020907,20053,W,0,0,0,0,0
AK0020907,20054,W,0,0,0,0,0
AK0020907,20061,W,0,0,0,0,0
AK0020907,20062,W,0,0,0,0,0
AK0021024,19762, ,0,0,0,1,0
AK0021024,19763, ,0,0,0,1,0
AK0021245,19871, ,0,2,0,0,0
AK0021245,19872, ,0,4,0,0,0
AK0021245,19873, ,0,4,0,0,0
AK0021245,19893, ,0,5,0,0,0
AK0021245,19903, ,0,1,0,0,0
AK0021245,19904, ,0,1,0,0,0
AK0021245,19911, ,0,1,0,0,0
AK0021245,19974,R,0,0,0,0,0
AK0021245,20004, ,0,0,0,0,27
AK0021245,20011,N,1,0,0,0,0
AK0021245,20012,R,2,0,0,0,0
AK0021245,20021, ,3,0,0,0,0
AK0021245,20022, ,1,0,0,0,0
AK0021245,20031, ,3,0,0,0,0
AK0021245,20041, ,2,0,0,0,0
AK0021245,20042,X,3,0,0,0,0
AK0021245,20043,R,4,0,0,0,0
AK0021245,20062, ,2,0,0,0,0
AK0021245,20071,N,0,0,0,0,0
AK0021245,20072, ,1,0,0,0,0
AK0021245,20073, ,3,0,0,0,0
AK0021245,20081, ,1,0,0,0,0
AK0021245,20082, ,1,0,0,0,0
AK0021245,20084, ,1,0,0,0,0
AK0021245,20092, ,1,0,0,0,0
AK0021245,20112, ,0,0,0,0,0
AK0021245,20113,E,2,0,0,0,0
AK0021245,20114,E,0,0,0,0,0
AK0021245,20121,R,0,0,0,0,0
AK0021245,20122, ,0,0,0,0,0
AK0021245,20123, ,0,0,0,0,0
AK0021245,20124, ,0,0,0,0,0
AK0021245,20131,V,1,0,0,0,0
AK0021245,20132,V,13,0,0,0,0
AK0021245,20133,X,14,0,0,0,0
AK0021245,20134,R,3,0,0,0,0
AK0021245,20141, ,0,0,0,0,0
AK0021245,20142, ,0,0,0,0,0
AK0021245,20143, ,0,0,0,0,0
AK0021245,20144, ,0,0,0,0,0
AK0021245,20151,V,1,0,0,0,0
AK0021245,20152, ,0,0,0,0,0
AK0021245,20153, ,0,0,0,0,0
AK0021245,20154, ,0,0,0,0,0
AK0021245,20161, ,0,0,0,0,0
AK0021245,20162, ,0,0,0,0,0
AK0021245,20163, ,0,0,0,0,0
AK0021245,20164, ,0,0,0,0,0
AK0021245,20171, ,0,0,0,0,0
AK0021245,20172, ,0,0,0,0,0
AK0021245,20173,V,2,0,0,0,0
AK0021245,20174, ,0,0,0,0,0
AK0021245,20181, ,0,0,0,0,0
AK0021245,20182, ,0,0,0,0,0
AK0021245,20183, ,0,0,1,0,0
AK0021245,20184, ,0,0,0,0,0
AK0021245,20191, ,0,0,0,0,0
AK0021245,20192, ,0,0,0,0,0
AK0021245,20193, ,0,0,0,0,0
AK0021245,20221,V,2,0,0,0,0
AK0021245,20224,V,2,0,1,0,0
AK0021245,20231, ,0,0,1,0,0
AK0021245,20232, ,0,0,1,0,0
AK0023213,20091,N,0,0,0,1,0
AK0023213,20092,E,15,0,0,1,0
AK0023213,20093,E,8,0,0,1,0
AK0023213,20094,N,0,0,0,1,0
AK0023213,20101,N,10,0,0,1,0
AK0023213,20102,X,5,0,0,1,0
AK0023213,20103,X,18,0,0,1,0
AK0023213,20104,N,0,0,0,1,30
AK0023213,20111,N,3,0,0,1,0
AK0023213,20112,N,8,0,0,0,30
AK0023213,20113,E,13,0,0,0,0
AK0023213,20114,R,0,0,0,0,0
AK0023213,20121, ,0,0,0,0,0
AK0023213,20122, ,0,0,0,0,0
AK0023213,20123, ,0,0,0,0,0
AK0023213,20124, ,0,0,0,0,0
AK0023213,20131, ,0,0,0,0,0
AK0023213,20132, ,0,0,0,0,0
AK0023213,20133,V,1,0,0,0,0
AK0023213,20134,V,4,0,0,0,0
AK0023213,20141, ,0,0,0,0,0
AK0023213,20142,V,1,0,0,0,0
AK0023213,20143,V,4,0,0,0,0
AK0023213,20144, ,0,0,0,0,0
AK0023213,20151, ,0,0,0,0,0
AK0023213,20152,V,1,0,0,0,0
AK0023213,20153, ,0,0,0,0,0
AK0023213,20154,V,8,0,0,0,0
AK0023213,20161, ,0,0,0,0,0
AK0023213,20162,V,0,0,1,0,0
AK0023213,20163,V,1,0,0,0,0
AK0023213,20164,V,2,0,0,0,0
AK0023213,20171,V,1,0,0,0,0
AK0023213,20172,V,0,0,0,0,0
AK0023213,20173,V,3,0,0,0,0
AK0023213,20174,E,21,0,0,0,0
AK0023213,20181,R,2,0,0,0,0
AK0023213,20182,V,1,0,0,0,0
AK0023213,20183,V,0,0,4,0,0
AK0023213,20184,V,0,0,2,0,0
AK0023213,20191,V,0,0,2,0,0
AK0023213,20192,V,0,0,2,0,0
AK0023213,20193,V,0,0,2,0,0
AK0023213,20194,V,2,0,0,0,0
AK0023213,20201,V,0,0,0,0,0
AK0023213,20202,V,2,0,3,0,0
AK0023213,20203,V,1,0,0,0,0
AK0023213,20204,V,0,0,0,0,0
AK0023213,20211, ,0,0,0,0,0
AK0023213,20212, ,0,0,0,0,0
AK0023213,20213, ,0,0,0,0,0
AK0023213,20214, ,0,0,0,0,0
AK0023213,20221,V,1,0,0,0,0
AK0023213,20222,N,1,0,1,0,0
AK0023213,20223,N,0,0,1,0,0
AK0023213,20224,N,2,0,1,0,0
AK0023213,20231,N,0,0,1,0,0
AK0023213,20232,N,2,0,2,4,0
AK0023213,20233,N,1,0,2,4,0
AK0023213,20234,N,8,0,2,4,0
AK0023213,20241,N,0,0,2,4,0
AK0023213,20242,R,1,0,4,4,0
AK0023213,20243,V,2,0,4,0,0
AK0023213,20244,V,1,0,4,0,0
AK0023213,20251,V,0,0,4,0,0
AK0023213,20252,V,3,0,4,0,0
AK0023213,20253,V,4,0,4,0,0
AK0023213,20254, ,7,1,0,0,0
AK0023248,19972,X,0,0,0,0,0
AK0023248,19973,R,0,0,0,0,0
AK0023248,20002, ,1,0,0,0,0
AK0023248,20011, ,0,0,0,0,1
AK0023248,20012,N,0,0,0,0,0
AK0023248,20013,N,0,0,0,0,0
AK0023248,20034,R,0,0,0,0,1
AK0023248,20044, ,2,0,0,0,0
AK0023248,20052, ,0,0,0,2,0
AK0023248,20053, ,0,0,0,3,0
AK0023248,20054, ,1,0,0,3,0
AK0023248,20063, ,0,0,0,2,0
AK0023248,20064, ,0,0,0,3,0
AK0023248,20071,N,0,0,0,0,0
AK0023248,20072,N,0,0,0,0,0
AK0023248,20073,N,0,0,0,2,0
AK0023248,20074,N,0,0,0,2,0
AK0023248,20081, ,0,0,0,0,0
AK0023248,20082, ,0,0,0,0,0
AK0023248,20083, ,0,0,0,2,16
AK0023248,20084, ,0,0,0,2,0
AK0023248,20091, ,0,0,0,0,0
AK0023248,20092, ,0,0,0,0,0
AK0023248,20093, ,0,0,0,2,0
AK0023248,20094, ,0,0,0,2,0
AK0023248,20101, ,0,0,0,0,0
AK0023248,20102, ,0,0,0,0,0
AK0023248,20103, ,0,0,0,0,0
AK0023248,20104, ,0,0,0,0,0
AK0023248,20111, ,2,0,0,0,0
AK0023248,20112, ,0,0,0,0,0
AK0023248,20113,V,1,0,0,0,0
AK0023248,20114, ,0,0,0,0,0
AK0023248,20121, ,0,0,0,0,0
AK0023248,20122, ,0,0,0,0,0
AK0023248,20123, ,0,0,0,0,0
AK0023248,20124,V,2,0,0,0,0
AK0023248,20131, ,0,0,0,0,0
AK0023248,20132, ,0,0,0,0,0
AK0023248,20133, ,0,0,0,0,0
AK0023248,20134, ,0,0,0,0,0
AK0023248,20141, ,0,0,0,0,0
AK0023248,20142,V,3,0,0,0,0
AK0023248,20143, ,0,0,0,0,0
AK0023248,20144, ,0,0,0,0,0
AK0023248,20151,V,1,0,0,0,0
AK0023248,20152, ,0,0,0,0,0
AK0023248,20153, ,0,0,0,0,0
AK0023248,20154, ,0,0,0,0,0
AK0023248,20161, ,0,0,0,0,0
AK0023248,20162, ,0,0,0,0,0
AK0023248,20163, ,0,0,1,0,0
AK0023248,20164, ,0,0,0,0,0
AK0023248,20171, ,0,0,0,0,0
AK0023248,20172, ,0,0,0,0,0
AK0023248,20173, ,0,0,0,0,0
AK0023248,20174,V,2,0,0,0,0
AK0023248,20181,V,2,0,0,0,0
AK0023248,20182, ,0,0,0,0,0
AK0023248,20183, ,0,0,0,0,0
AK0023248,20184, ,0,0,0,0,0
AK0023248,20191, ,0,0,0,0,0
AK0023248,20192,V,2,0,0,0,0
AK0023248,20193, ,0,0,0,0,0
AK0023248,20201,V,2,0,0,0,0
AK0023248,20202,V,0,0,3,0,0
AK0023248,20203,V,0,0,3,0,0
AK0023248,20204, ,0,0,3,0,0
AK0023248,20212,V,1,0,0,0,0
AK0023248,20221, ,0,0,0,0,2
AK0023248,20222,N,0,0,0,0,6
AK0023248,20223,N,0,0,0,0,0
AK0023248,20224,N,0,0,0,0,0
AK0023248,20231,N,1,0,6,0,0
AK0023248,20232,R,0,0,2,0,0
AK0023248,20233,V,0,0,2,0,0
AK0023248,20234,V,3,0,2,0,0
AK0023248,20241,V,1,0,2,0,0
AK0023248,20242,V,0,0,2,0,0
AK0023248,20243,V,0,0,2,0,0
AK0023248,20244,V,0,0,2,0,0
AK0023248,20251,V,0,0,2,0,0
AK0023248,20252,V,1,0,2,1,0
AK0023248,20253,N,0,0,2,1,0
AK0023451,19872, ,0,2,0,0,0
AK0023451,19873, ,0,4,0,0,0
AK0023451,19874, ,0,4,0,0,0
AK0023451,19881, ,0,2,0,0,0
AK0023451,19961,R,0,0,0,0,0
AK0023451,20011, ,0,0,0,1,0
AK0023451,20012,N,0,0,0,0,0
AK0023451,20014, ,1,0,0,0,2
AK0023451,20021, ,0,0,0,0,6
AK0023451,20022, ,2,0,0,0,0
AK0023451,20023,R,3,0,0,0,0
AK0023451,20024, ,5,0,0,0,1
AK0023451,20032, ,3,0,0,0,0
AK0023451,20033, ,2,0,0,0,0
AK0023451,20034, ,3,0,0,0,0
AK0023451,20041, ,2,0,0,0,0
AK0023451,20043, ,18,0,0,0,0
AK0023451,20044, ,3,0,0,0,0
AK0023451,20051, ,3,0,0,0,0
AK0023451,20052, ,1,0,0,0,0
AK0023451,20053, ,3,0,0,0,0
AK0023451,20054, ,1,0,0,0,0
AK0023451,20061, ,1,0,0,0,0
AK0023451,20062, ,3,0,0,0,0
AK0023451,20063, ,1,0,0,0,0
AK0023451,20073, ,5,0,0,0,0
AK0023451,20084, ,1,0,0,0,0
AK0023451,20091, ,1,0,0,0,0
AK0023451,20112, ,0,0,0,0,0
AK0023451,20113, ,0,0,0,0,0
AK0023451,20114, ,0,0,0,0,0
AK0023451,20121, ,0,0,0,0,0
AK0023451,20122, ,0,0,0,0,0
AK0023451,20123,V,3,0,0,0,0
AK0023451,20124, ,0,0,0,0,0
AK0023451,20131, ,0,0,0,0,0
AK0023451,20132, ,0,0,0,0,0
AK0023451,20133, ,0,0,0,0,0
AK0023451,20134, ,0,0,0,0,0
AK0023451,20141, ,0,0,0,0,0
AK0023451,20142, ,0,0,0,0,0
AK0023451,20143,V,1,0,0,0,0
AK0023451,20144,V,2,0,0,0,0
AK0023451,20151,V,2,0,0,0,0
AK0023451,20152, ,0,0,0,0,0
AK0023451,20153, ,0,0,0,0,0
AK0023451,20154,E,19,0,0,0,0
AK0023451,20161,E,20,0,0,0,0
AK0023451,20162,R,0,0,0,0,0
AK0023451,20163, ,0,0,0,0,0
AK0023451,20164,V,1,0,0,0,0
AK0023451,20171,V,2,0,0,0,0
AK0023451,20172,V,1,0,0,0,0
AK0023451,20173, ,0,0,0,0,0
AK0023451,20174,V,2,0,2,0,0
AK0023451,20181, ,0,0,2,0,0
AK0023451,20182, ,0,0,0,0,0
AK0023451,20183, ,0,0,0,0,0
AK0023451,20184, ,0,0,0,0,0
AK0023451,20191, ,0,0,0,0,0
AK0023451,20192, ,0,0,0,0,0
AK0023451,20193, ,0,0,0,0,0
AK0023451,20203,V,1,0,0,0,0
AK0027022,20064, ,0,0,0,4,0
AK0027022,20071, ,0,0,0,4,0
AK0027022,20072, ,0,0,0,4,0
AK0027022,20073, ,0,0,0,4,0
AK0027022,20074, ,0,0,0,4,0
AK0027022,20081, ,0,0,0,4,0
AK0027022,20082, ,0,0,0,4,0
AK0027022,20083, ,0,0,0,4,0
AK0027022,20084, ,0,0,0,4,0
AK0027022,20091, ,0,0,0,4,0
AK0027022,20092, ,0,0,0,4,0
AK0027022,20093, ,0,0,0,4,0
AK0027022,20094, ,0,0,0,4,0
AK0027022,20101, ,0,0,0,4,0
AK0027022,20102, ,0,0,0,4,0
AK0027022,20103, ,0,0,0,4,0
AK0027022,20104, ,0,0,0,4,0
AK0027022,20111, ,0,0,0,4,0
AK0027022,20112, ,0,0,0,4,0
AK0027022,20113, ,0,0,0,4,0
AK0027022,20114, ,0,0,0,4,0
AK0027022,20121, ,0,0,0,4,0
AK0027022,20122, ,0,0,0,4,0
AK0027022,20123, ,0,0,0,4,0
AK0027022,20124, ,0,0,0,4,0
AK0027022,20131, ,0,0,0,4,0
AK0027022,20132, ,0,0,0,4,0
AK0027022,20133, ,0,0,0,4,0
AK0027022,20134, ,0,0,0,4,0
AK0027022,20141, ,0,0,0,4,0
AK0027022,20142, ,0,0,0,4,0
AK0027022,20143, ,0,0,0,4,0
AK0027022,20144, ,0,0,0,4,0
AK0027022,20151, ,0,0,0,4,0
AK0027022,20152, ,0,0,0,4,0
AK0027022,20153, ,0,0,0,4,0
AK0027022,20154, ,0,0,0,4,0
AK0027022,20161, ,0,0,0,4,0
AK0027022,20162, ,0,0,0,4,0
AK0027022,20163, ,0,0,0,4,0
AK0027022,20164, ,0,0,0,4,0
AK0027022,20171, ,0,0,0,4,0
AK0027022,20172, ,0,0,0,4,0
AK0027022,20173, ,0,0,0,4,0
AK0027022,20174, ,0,0,0,4,0
AK0027022,20181, ,0,0,0,4,0
AK0027022,20182, ,0,0,0,4,0
AK0027022,20183, ,0,0,0,4,0
AK0027022,20184, ,0,0,0,4,0
AK0027022,20191, ,0,0,0,4,0
AK0027022,20192, ,0,0,0,4,0
AK0027022,20193, ,0,0,0,4,0
AK0027022,20194, ,0,0,0,4,0
AK0027022,20201, ,0,0,0,4,0
AK0027022,20202, ,0,0,0,4,0
AK0027022,20203, ,0,0,0,4,0
AK0027022,20204, ,0,0,0,4,0
AK0027022,20211, ,0,0,0,4,0
AK0027022,20212, ,0,0,0,4,0
AK0027022,20213, ,0,0,0,4,0
AK0027022,20214, ,0,0,0,4,0
AK0027022,20221, ,0,0,0,4,0
AK0027022,20222, ,0,0,0,4,0
AK0027022,20223, ,0,0,0,4,0
AK0027022,20224, ,0,0,0,4,0
AK0027022,20231, ,0,0,0,4,0
AK0027022,20232, ,0,0,0,4,0
AK0027022,20233, ,0,0,0,4,0
AK0027022,20234, ,0,0,0,4,0
AK0027022,20241, ,0,0,0,4,0
AK0027022,20242, ,0,0,0,4,0
AK0027022,20243, ,0,0,0,4,0
AK0027022,20244, ,0,0,0,4,0
AK0027022,20251, ,0,0,0,4,0
AK0027022,20252, ,0,0,0,4,0
AK0027022,20253, ,0,0,0,4,0
AK0027251,19893, ,1,0,0,0,20
AK0027251,19894, ,7,0,0,0,0
AK0027251,19901, ,1,0,0,0,0
AK0027251,19903, ,2,0,0,0,0
AK0027251,19904, ,3,0,0,0,0
AK0027251,19911, ,0,0,0,0,9
AK0027251,19912, ,2,0,0,0,37
AK0027251,19913, ,2,0,0,0,4
AK0027251,19921, ,5,0,0,0,0
AK0027251,19922, ,13,0,0,0,0
AK0027251,19923, ,4,0,0,0,0
AK0027251,19924, ,2,0,0,0,0
AK0027251,19931, ,1,0,0,0,0
AK0027251,19932, ,2,0,0,0,0
AK0027251,19933, ,1,0,0,0,0
AK0027251,19934, ,3,0,0,0,13
AK0027251,19941, ,1,0,0,0,0
AK0027251,19944, ,2,0,0,0,0
AK0027251,19951, ,2,0,0,0,0
AK0027251,19952, ,1,0,0,0,0
AK0027251,19953, ,1,0,0,0,0
AK0027251,19954, ,6,0,0,0,0
AK0027251,19963, ,3,0,0,0,0
AK0027251,19964, ,0,0,0,0,1
AK0027251,19971,N,0,0,0,0,14
AK0027251,19972,R,2,0,0,0,0
AK0027251,19981,N,2,0,0,0,14
AK0027251,19982,R,0,0,0,0,0
AK0027251,19984, ,1,0,0,0,14
AK0027251,19991,W,0,0,0,0,1
AK0027251,19992,N,1,0,0,0,42
AK0027251,19993,R,2,0,0,0,13
AK0027251,19994, ,2,0,0,0,14
AK0027251,20001,N,2,0,0,0,27
AK0027251,20002,R,3,0,0,0,27
AK0027251,20003, ,3,0,0,0,0
AK0027251,20011,W,0,0,0,0,0
AK0027251,20012,W,0,0,0,0,0
AK0027251,20013,W,0,0,0,0,0
AK0027251,20014,W,0,0,0,0,0
AK0027251,20021,W,0,0,0,0,0
AK0027251,20022,W,0,0,0,0,0
AK0027251,20023,W,0,0,0,0,0
AK0027251,20024,W,0,0,0,0,0
AK0027251,20031,W,0,0,0,0,0
AK0027251,20032,W,0,0,0,0,0
AK0027251,20033,W,0,0,0,0,0
AK0027251,20034,W,0,0,0,0,0
AK0027251,20041,W,0,0,0,0,0
AK0027251,20042,W,0,0,0,0,0
AK0027251,20043,W,0,0,0,0,0
AK0027251,20044,W,0,0,0,0,0
AK0027251,20051,W,0,0,0,0,0
AK0027251,20052,W,0,0,0,0,0
AK0027251,20053,W,0,0,0,0,0
AK0027251,20054,W,0,0,0,0,0
AK0027251,20061,W,0,0,0,0,0
AK0027251,20062,W,0,0,0,0,0
AK0027511,19873, ,0,0,0,0,12
AK0028525,20191, ,0,0,0,0,0
AK0028525,20192,D,0,0,0,8,45
AK0028525,20193,D,0,0,0,8,51
AK0028525,20194,D,0,0,0,8,51
AK0028525,20201,D,0,0,0,8,51
AK0028525,20202,T,0,0,0,16,51
AK0028525,20203,T,0,0,0,16,51
AK0028525,20204,T,0,0,0,16,51
AK0028525,20211,T,0,0,0,16,51
AK0028525,20212,T,0,0,0,24,51
AK0028525,20213,T,0,0,0,24,51
AK0028525,20214,D,0,0,0,24,51
AK0028525,20221,D,0,0,0,8,51
AK0028525,20222,D,0,0,0,8,51
AK0028525,20223,D,0,0,0,8,51
AK0028525,20224,D,0,0,0,8,51
AK0028525,20231,D,0,0,0,8,51
AK0028525,20232,D,0,0,0,8,51
AK0028525,20233,D,0,0,0,0,0
AK0028525,20234,D,0,0,0,0,0
AK0028525,20241,D,0,0,0,0,0
AK0028525,20242,P,0,0,0,0,0
AK0028525,20243,P,0,0,0,0,0
AK0028525,20244,N,0,1,0,0,0
AK0028525,20251,N,0,2,0,0,0
AK0028525,20252,N,0,3,0,0,0
AK0028525,20253,N,0,4,0,0,0
AK0028606,19991, ,0,0,0,0,17
AK0028606,19992,R,0,0,0,0,0
AK0028606,20022, ,0,0,0,0,3
AK0028657,19892, ,0,2,0,0,0
AK0028657,19893, ,0,2,0,0,0
AK0028657,19961,R,0,0,0,0,0
AK0028657,19974, ,2,0,0,0,0
AK0028657,19981,R,0,0,0,0,2
AK0028657,19984, ,1,0,0,0,0
AK0028657,19991, ,1,0,0,0,0
AK0028657,19994, ,1,0,0,0,0
AK0028657,20002, ,0,0,0,0,2
AK0028657,20003,N,0,0,0,0,14
AK0028657,20004,R,0,0,0,0,0
AK0028657,20012, ,0,0,0,2,0
AK0028657,20013,N,0,0,0,2,0
AK0028657,20014,N,0,0,0,2,0
AK0028657,20021,N,0,0,0,2,0
AK0028657,20022,N,0,0,0,2,0
AK0028657,20023,N,0,0,0,0,0
AK0028657,20024,N,0,0,0,0,0
AK0028657,20031,N,0,0,0,0,4
AK0028657,20032,N,0,0,0,1,0
AK0028657,20033,N,2,0,0,0,0
AK0028657,20034,N,0,0,0,0,0
AK0028657,20041,N,0,0,0,0,0
AK0028657,20042,N,0,0,0,0,0
AK0028657,20043,N,0,0,0,0,0
AK0028657,20044,N,0,0,0,0,0
AK0028657,20051,N,0,0,0,0,0
AK0028657,20054, ,1,0,0,0,0
AK0028657,20062,N,0,0,0,0,0
AK0028657,20063,T,1,0,0,0,0
AK0028657,20064,T,0,0,0,0,0
AK0028657,20071,T,0,0,0,0,0
AK0028657,20072,T,0,0,0,0,0
AK0028657,20073,T,0,0,0,0,0
AK0028657,20074,T,0,0,0,0,0
AK0028657,20094,D,0,0,0,0,0
AK0028657,20112, ,0,0,0,0,0
AK0028657,20113, ,0,0,0,0,0
AK0028657,20114, ,0,0,0,0,0
AK0028657,20121, ,0,0,0,0,0
AK0028657,20122, ,0,0,0,0,0
AK0028657,20123, ,0,0,0,0,0
AK0028657,20124, ,0,0,0,0,0
AK0028657,20131, ,0,0,0,0,0
AK0028657,20132, ,0,0,0,0,0
AK0028657,20133,V,2,0,0,0,0
AK0028657,20134, ,0,0,0,0,0
AK0028657,20141, ,0,0,0,0,0
AK0028657,20142, ,0,0,0,0,0
AK0023451,20204, ,0,0,0,0,0
AK0023451,20211, ,0,0,0,0,0
AK0023451,20212, ,0,0,0,0,0
AK0023451,20213, ,0,0,0,0,0
AK0023451,20214, ,0,0,1,0,0
AK0023451,20221, ,0,0,0,0,0
AK0023451,20222, ,0,0,0,0,0
AK0023451,20223, ,0,0,0,0,0
AK0023451,20224, ,0,0,0,0,0
AK0023451,20231, ,0,0,0,0,0
AK0023451,20234,V,0,0,1,0,0
AK0023451,20254, ,1,0,0,0,0
AK0023477,19901, ,0,0,0,0,35
AK0023477,19961,W,0,0,0,0,0
AK0023477,19962,W,0,0,0,0,0
AK0023477,19963,W,0,0,0,0,0
AK0023477,19964,W,0,0,0,0,0
AK0023477,19971,W,0,0,0,0,0
AK0023477,19972,W,0,0,0,0,0
AK0023477,19973,W,0,0,0,0,0
AK0023477,19974,W,0,0,0,0,0
AK0023477,19981,W,0,0,0,0,0
AK0023477,19982,W,0,0,0,0,0
AK0023477,19983,W,0,0,0,0,0
AK0023477,19984,W,0,0,0,0,0
AK0023477,19991,W,0,0,0,0,0
AK0023477,19992,W,0,0,0,0,0
AK0023477,19993,W,0,0,0,0,0
AK0023477,19994,W,0,0,0,0,0
AK0023477,20001,W,0,0,0,0,0
AK0023477,20002,W,0,0,0,0,0
AK0023477,20003,W,0,0,0,0,0
AK0023477,20004,W,0,0,0,0,0
AK0023477,20011,W,0,0,0,0,0
AK0023477,20012,W,0,0,0,0,0
AK0023477,20013,W,0,0,0,0,0
AK0023477,20014,W,0,0,0,0,0
AK0023477,20021,W,0,0,0,0,0
AK0023477,20022,W,0,0,0,0,0
AK0023477,20023,W,0,0,0,0,0
AK0023477,20024,W,0,0,0,0,0
AK0023477,20031,W,0,0,0,0,0
AK0023477,20032,W,0,0,0,0,0
AK0023477,20033,W,0,0,0,0,0
AK0023477,20034,W,0,0,0,0,0
AK0023477,20041,W,0,0,0,0,0
AK0023477,20042,W,0,0,0,0,0
AK0023477,20043,W,0,0,0,0,0
AK0023477,20044,W,0,0,0,0,0
AK0023477,20051,W,0,0,0,0,0
AK0023477,20052,W,0,0,0,0,0
AK0023477,20053,W,0,0,0,0,0
AK0023477,20054,W,0,0,0,0,0
AK0023477,20061,W,0,0,0,0,0
AK0023477,20062,W,0,0,0,0,0
AK0023728,19893, ,5,0,0,0,0
AK0023728,19894, ,8,0,0,0,5
AK0023728,19903, ,3,0,0,0,0
AK0023728,19904, ,10,0,0,0,28
AK0023728,19911, ,0,0,0,2,0
AK0023728,19934, ,0,0,0,1,0
AK0023728,19941, ,0,0,0,2,0
AK0023728,19942, ,0,0,0,2,0
AK0023728,19943, ,0,0,0,2,0
AK0023728,19944, ,0,0,0,2,0
AK0023728,19951, ,0,0,0,2,0
AK0023728,19952, ,0,0,0,2,0
AK0023728,19953, ,0,0,0,2,0
AK0023728,19954, ,0,0,0,2,0
AK0023728,19961,N,0,0,0,2,0
AK0023728,19962,N,0,0,0,2,0
AK0023728,19963,N,0,0,0,2,0
AK0023728,19964,N,0,0,0,2,0
AK0023728,19971,N,0,0,0,2,0
AK0023728,19972,N,0,0,0,2,0
AK0023728,19973,N,0,0,0,2,0
